id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
17016,Lochty Burn at Whinnyhall,14.0,322026,698514,56.17287,-3.25743,Lochty Burn,Whinnyhall,75.6,SEPA-SE,,17,01/01/1980,31/12/2009,FV,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,GI,01/01/1986,31/12/2009,0.209,0.0,30/04/2004,30/04/2004,4.313,22/10/2002,22/10/2002,0.027,0.108,0.151,0.398,0.548,0.53,8766.0,7946.0,90.646,,,,72.9,83.8,110.3,165.9,336.5,885.0,868.0,0.0275,0.298,0.3788,0.022,0.114,0.0381,0.1526,0.5181,0.2022,0.0486,0.8702,,0.1298,,0.0052,,0.861,0.45,0.369,1.0,60.6,38.71,34.9,46.0,8.7,7.76,3.84,121.0,109.0,0.25,72.9,13.6,0.651,0.799,0.1007,0.0028,,,0.0288,0.846,1.51,gdf;gmf;cmr;cdr;cdr-d
18013,Black Devon at Fauld Mill,56.2,291355,692339,56.11141,-3.74867,Black Devon,Fauld Mill,9.2,SEPA-SE,14895,18,01/01/1977,,CB,32.57,,19.8,True,False,False,False,False,False,False,True,False,False,False,False,False,P,02/01/1977,30/09/2021,0.834,0.019,27/05/1977,30/05/1977,24.94,31/03/1992,31/03/1992,0.082,0.245,0.4,1.98,3.062,0.37,16343.0,16343.0,100.0,,,,8.5,48.1,103.1,260.8,363.2,970.0,958.0,0.1475,0.2107,0.5674,0.036,0.0284,0.1776,0.1423,0.6407,0.0213,0.0163,0.6985,0.2824,0.0191,,0.0669,0.0435,0.7995,0.49,0.363,1.0,71.2,38.09,34.1,43.9,8.4,24.86,12.6,126.0,240.0,0.23,8.5,57.47,0.604,0.827,0.0651,0.0063,0.594,0.376,0.0059,0.746,0.49,gdf;gmf;cmr;cdr;cdr-d
18014,Bannock Burn at Bannockburn,23.7,281161,690814,56.09528,-3.91182,Bannock Burn,Bannockburn,12.4,SEPA-SE,14897,18,01/01/1979,,VA,,,14.1,True,True,True,True,False,False,False,True,False,False,False,False,False,P,01/01/1979,30/09/2021,0.91,0.056,01/06/1980,01/06/1980,35.05,30/01/1980,30/01/1980,0.211,0.354,0.506,2.007,2.872,0.51,15614.0,15614.0,100.0,19/06/1978,,16.634,14.6,51.8,172.5,324.3,439.8,1315.0,1333.0,0.2065,0.1254,0.4103,0.2014,0.0367,0.2774,0.0888,0.3945,0.1845,0.0363,0.4554,,0.5446,,0.0196,0.2244,0.5805,0.59,0.467,0.893,88.8,39.35,42.4,58.2,10.1,15.89,8.26,179.0,78.0,0.44,14.9,25.37,0.541,0.688,0.0539,0.0126,0.627,0.276,0.0109,0.611,0.169,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
18018,Kirkton Burn at Balquhidder,6.85,253200,721900,56.36656,-4.37811,Kirkton Burn,Balquhidder,246.0,CEHW,,18,01/01/1983,,C,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,N,01/01/1983,31/12/1996,0.428,0.022,13/08/1983,31/08/1983,9.518,04/02/1990,04/02/1990,0.049,0.136,0.238,0.975,1.423,0.39,5114.0,5114.0,100.0,,,,244.7,339.6,567.4,744.5,851.2,2178.0,2149.0,0.0477,,0.273,0.6529,,0.3318,,0.245,0.4201,,,,0.7766,0.2234,,,0.2691,0.79,0.485,0.983,317.5,41.48,48.2,69.0,11.2,4.41,2.25,544.0,178.0,0.29,244.7,7.01,0.128,0.686,0.0093,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d
19002,Almond at Almond Weir,43.8,300377,665115,55.86887,-3.59356,Almond,Almond Weir,128.4,SEPA-SE,14875,19,01/01/1962,31/12/2008,CB,,24.0,,True,True,False,True,False,False,False,False,False,False,False,False,False,E,01/01/1962,31/12/2008,0.953,0.068,22/06/1980,30/07/1992,20.43,11/12/1994,11/12/1994,0.143,0.282,0.44,2.325,3.59,0.33,17167.0,15707.0,91.495,09/06/1961,,18.569,129.4,160.3,194.2,254.8,294.7,1022.0,1016.0,0.1262,0.1208,0.4285,0.143,0.1699,0.1677,0.0676,0.4619,0.1792,0.1226,0.2625,0.6997,0.0378,,,0.234,0.7101,0.57,0.365,0.995,37.2,47.0,34.0,46.1,8.6,19.61,10.84,203.0,39.0,0.26,129.5,44.37,0.802,0.909,0.0872,0.0327,0.696,0.702,0.0513,0.812,0.716,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
19003,Breich Water at Breich Weir,51.8,301346,663841,55.85763,-3.57762,Breich Water,Breich Weir,136.0,SEPA-SE,,19,01/01/1961,31/12/1980,B,,25.0,26.0,True,False,False,False,False,False,False,False,False,False,False,False,False,E,01/10/1961,30/11/1980,0.889,0.01,02/08/1975,02/08/1975,15.86,22/11/1969,22/11/1969,0.092,0.253,0.403,2.17,3.411,0.31,7001.0,6940.0,99.129,,,,135.8,196.7,245.6,300.4,355.0,1030.0,1012.0,0.3042,0.0854,0.3629,0.1561,0.0798,0.3279,0.0703,0.3317,0.2185,0.0512,0.6566,0.3141,0.0293,,,0.3767,0.5678,0.57,0.309,0.995,46.6,47.93,34.0,47.0,8.6,19.44,11.52,247.0,10.0,0.25,135.8,52.89,0.556,1.03,0.0593,0.0083,0.577,0.756,0.0212,0.726,0.702,gdf;gmf;nmf;cmr;cdr;cdr-d
19012,Water of Leith at Colinton,72.0,321190,668792,55.90576,-3.26214,Water of Leith,Colinton,92.2,SEPA-SE,14880,19,01/01/1976,,FV,,,19.9,True,False,False,False,False,False,False,True,False,False,False,False,False,SR,01/01/1976,30/09/2021,1.335,0.068,29/06/1978,30/06/1978,65.4,26/04/2000,26/04/2000,0.309,0.476,0.735,2.87,4.226,0.51,16710.0,16447.0,98.426,,,,91.0,187.2,271.5,391.2,564.4,965.0,925.0,0.1005,0.1227,0.306,0.413,0.035,0.1194,0.1819,0.2623,0.3842,0.0306,0.9512,,0.0488,,0.0125,0.0753,0.7468,0.49,0.377,0.877,80.6,42.63,38.4,50.7,9.0,24.85,13.66,282.0,348.0,0.47,92.0,74.05,0.372,0.913,0.0392,0.0161,0.689,0.263,0.0152,0.821,0.283,gdf;gmf;cmr;cdr;cdr-d
19014,Brox Burn at Newliston,34.1,311393,673124,55.94296,-3.42022,Brox Burn,Newliston,35.6,SEPA-SE,14882,19,01/01/1977,,MIS,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,,01/01/1986,30/09/2021,0.548,0.019,08/07/2010,05/09/2010,11.71,06/11/2000,06/11/2000,0.075,0.211,0.326,1.175,1.745,0.45,13057.0,8976.0,68.745,,,,35.8,61.7,129.4,215.6,310.7,831.0,826.0,0.1193,0.279,0.3338,0.0021,0.2491,0.1227,0.373,0.2203,0.0353,0.2465,0.7649,,0.2351,,0.0218,,0.9244,0.49,0.431,0.989,44.2,43.13,35.5,44.3,8.7,15.98,7.94,133.0,84.0,0.39,36.1,37.33,0.596,0.832,0.0738,0.0763,0.724,0.871,0.1154,0.829,0.827,gdf;gmf;cmr;cdr;cdr-d
19017,Gogar Burn at Turnhouse,38.8,316088,673289,55.94529,-3.34512,Gogar Burn,Turnhouse,32.1,SEPA-SE,14883,19,01/01/1977,,MIS,100.0,,,True,False,False,False,False,False,False,True,False,False,False,False,False,P,01/01/1986,30/09/2021,0.487,0.01,14/09/1990,15/09/1990,17.88,26/04/2000,26/04/2000,0.051,0.146,0.241,1.052,1.746,0.38,13057.0,13050.0,99.946,,,,33.5,47.1,99.2,199.7,346.9,759.0,756.0,0.1124,0.3868,0.2615,0.0147,0.2147,0.0874,0.4537,0.2159,0.0302,0.2113,0.9366,,0.0634,,0.0298,,0.9344,0.49,0.51,0.99,43.0,43.35,35.3,45.0,8.6,20.77,10.13,112.0,5.0,0.38,33.5,40.31,1.468,0.692,0.1281,0.05,0.909,0.689,0.1125,0.911,0.683,gdf;gmf;cmr;cdr;cdr-d
19020,Almond at Whitburn,30.3,294792,665548,55.87157,-3.68294,Almond,Whitburn,156.3,SEPA-SE,14881,19,01/01/1978,,MIS,27.67,,,True,False,False,False,False,False,False,True,False,False,False,False,False,EN,01/01/1986,30/09/2021,0.768,0.018,17/07/1996,17/07/1996,26.03,06/10/1990,06/10/1990,0.082,0.181,0.312,1.841,3.085,0.29,13057.0,13056.0,99.992,,,,156.2,168.3,208.4,256.3,294.7,1047.0,1033.0,0.1306,0.1213,0.4345,0.1683,0.1347,0.1893,0.0443,0.4955,0.1932,0.0772,0.0892,0.8699,0.0408,,,0.2687,0.654,0.58,0.343,0.994,38.3,47.44,33.4,45.2,8.6,12.82,5.87,210.0,39.0,0.26,156.3,32.03,0.741,0.834,0.0855,0.025,0.761,0.531,0.0361,0.826,0.58,gdf;gmf;cmr;cdr;cdr-d
20005,Birns Water at Saltoun Hall,93.0,345685,668715,55.90846,-2.87039,Birns Water,Saltoun Hall,71.3,SEPA-SE,14872,20,01/01/1976,31/12/2001,VA,58.0,,8.2,True,True,True,True,False,False,False,False,False,False,False,False,False,N,01/01/1965,31/12/2001,0.955,0.072,08/09/1969,08/09/1969,49.47,07/11/2000,07/11/2000,0.178,0.334,0.538,1.901,2.959,0.48,13514.0,13446.0,99.497,01/02/1962,,18.215,71.6,135.7,217.9,348.6,495.3,800.0,762.0,0.1388,0.3929,0.3773,0.089,0.0013,0.1592,0.4325,0.3202,0.0864,0.0015,0.7165,0.0422,0.2413,,0.1595,0.0157,0.6712,0.43,0.536,0.989,76.0,32.42,34.2,49.9,8.6,22.15,11.12,231.0,348.0,0.36,71.6,92.6,0.247,0.894,0.0297,0.001,,,0.0002,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
20006,Biel Water at Belton House,51.8,364473,676819,55.98303,-2.57095,Biel Water,Belton House,13.9,SEPA-SE,116001,20,01/01/1973,01/12/1998,VA,70.0,,30.8,True,True,True,True,False,False,False,False,False,False,False,False,False,N,01/01/1973,01/12/1998,0.557,0.098,05/10/1973,05/10/1973,22.07,02/10/1981,02/10/1981,0.145,0.269,0.368,0.959,1.488,0.62,9466.0,9460.0,99.937,01/01/1972,01/06/2000,11.748,15.1,76.6,160.1,317.8,441.4,745.0,742.0,0.1425,0.3952,0.3479,0.1093,0.0029,0.1182,0.5117,0.2503,0.1148,0.0036,0.4355,,0.5645,,0.1435,,0.6998,0.43,0.525,0.981,104.6,34.06,43.5,54.7,9.3,20.66,11.06,178.0,342.0,0.38,15.1,57.55,0.16,0.83,0.0187,0.0001,,,0.0008,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
20007,Gifford Water at Lennoxlove,64.0,351108,671699,55.93585,-2.7842,Gifford Water,Lennoxlove,51.4,SEPA-SE,14874,20,01/01/1973,,VA,,,19.7,True,True,True,True,False,False,True,True,False,True,False,False,True,N,01/01/1973,31/08/2021,0.767,0.078,07/08/1992,07/08/1992,46.09,28/05/1983,28/05/1983,0.158,0.298,0.458,1.524,2.219,0.58,17775.0,17073.0,96.051,01/01/1973,,17.791,50.6,98.1,196.2,390.0,525.9,790.0,770.0,0.1534,0.3377,0.3116,0.1907,0.0025,0.1617,0.3983,0.2703,0.1612,0.0057,0.5457,,0.4543,,0.128,0.0002,0.5709,0.43,0.527,0.977,112.5,32.77,40.3,53.1,9.0,20.82,11.75,221.0,345.0,0.39,50.6,67.78,0.246,0.681,0.0294,0.0,,,0.0004,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
21001,Fruid Water at Fruid,23.7,308800,620500,55.4698,-3.44417,Fruid Water,Fruid,277.0,LRWD,,21,01/01/1959,1968,TP,,15.8,,True,True,False,True,False,False,False,False,False,False,False,False,False,SP,01/10/1959,30/09/1968,0.659,0.062,01/10/1959,11/10/1959,10.56,03/02/1960,03/02/1960,0.122,0.159,0.227,1.758,2.735,0.32,3288.0,3137.0,95.408,01/10/1947,01/06/1968,19.1,297.5,335.4,455.2,644.9,804.7,1753.0,1702.0,0.0204,,0.6835,0.2466,,0.033,,0.6727,0.2441,,,,1.0,,,0.0577,0.4,0.72,0.392,0.779,221.2,45.21,46.2,64.1,11.0,10.35,5.27,474.0,333.0,0.29,297.5,22.01,0.14,0.947,0.011,0.0,,,0.0,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-flow;amax-flow
21002,Whiteadder Water at Hungry Snout,45.6,366300,663300,55.8617,-2.53998,Whiteadder Water,Hungry Snout,215.0,LRWD,,21,01/01/1955,31/12/1968,MIS,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,SP,01/10/1959,30/09/1968,1.004,0.079,10/11/1959,11/11/1959,31.46,04/08/1966,04/08/1966,0.137,0.363,0.584,2.051,3.172,0.5,3288.0,3288.0,100.0,,,,213.1,284.0,364.2,438.8,534.5,991.0,909.0,0.0277,,0.2292,0.7254,0.0004,0.0244,0.0065,0.2307,0.7205,0.0005,,,1.0,,,0.0123,0.0189,0.43,0.418,0.871,126.9,44.71,49.9,62.5,10.2,14.79,7.1,363.0,70.0,0.19,216.2,46.02,0.105,0.751,0.0087,0.0,,,0.0,,,gdf;gmf;nmf;cmr;cdr;cdr-d
21016,Eye Water at Eyemouth Mill,119.0,394185,663565,55.86523,-2.09448,Eye Water,Eyemouth Mill,2.9,SEPA-SE,15017,21,01/01/1967,,VA,92.0,,23.8,True,True,True,True,False,False,False,True,False,True,False,False,True,N,01/10/1967,03/08/2021,1.318,0.041,17/08/1995,17/08/1995,50.21,05/02/2021,05/02/2021,0.146,0.354,0.635,2.875,4.614,0.45,19666.0,19666.0,100.0,01/10/1967,,38.841,5.0,67.2,151.2,226.0,411.3,747.0,730.0,0.1316,0.4621,0.3787,0.022,0.0053,0.127,0.5576,0.2642,0.0436,0.0074,0.0331,0.2046,0.7623,,0.0282,,0.6836,0.29,0.597,0.997,68.7,30.2,33.3,44.6,8.7,37.3,15.75,150.0,114.0,0.12,5.2,118.93,0.313,0.855,0.0356,0.0008,,,0.0022,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
21023,Leet Water at Coldstream,113.0,383980,639652,55.65014,-2.25612,Leet Water,Coldstream,12.1,SEPA-SE,15013,21,01/01/1970,,VA,,3.0,11.9,True,False,False,False,False,False,True,True,True,True,True,False,True,N,01/11/1970,30/09/2021,1.042,0.001,28/07/2006,30/07/2006,71.77,23/10/2002,23/10/2002,0.025,0.132,0.329,2.361,4.166,0.31,18597.0,18597.0,100.0,,,,12.0,56.2,74.7,148.9,220.6,714.0,671.0,0.0527,0.7595,0.1789,0.0005,0.0075,0.046,0.8418,0.0981,0.0077,0.0062,0.9066,,0.0934,,0.0002,,0.9719,0.3,0.388,0.999,34.5,37.88,31.5,41.4,8.3,28.78,16.96,88.0,117.0,0.31,12.0,112.95,0.831,0.968,0.1123,0.0009,,,0.0022,,,gdf;gmf;nmf;cmr;cdr;cdr-d
21026,Tima Water at Deephope,31.0,327820,613710,55.41198,-3.14162,Tima Water,Deephope,232.2,SEPA-SE,14986,21,01/01/1973,,VA,80.0,,29.5,True,False,False,False,False,False,False,True,False,False,False,False,False,N,01/06/1973,30/09/2021,1.443,0.011,16/05/2020,26/07/2021,51.16,15/01/2011,15/01/2011,0.083,0.326,0.628,3.533,5.597,0.25,17654.0,16924.0,95.865,,,,233.9,301.5,389.8,489.5,542.9,1815.0,1498.0,0.8099,0.0039,0.0961,0.0854,0.0013,0.8775,0.0014,0.0579,0.061,0.0011,,,1.0,,,0.1204,0.471,0.72,0.37,1.0,172.8,45.12,48.5,63.4,11.4,12.52,6.56,389.0,67.0,0.11,234.3,31.0,0.298,0.79,0.022,0.0,,,0.0002,,,gdf;gmf;nmf;cmr;cdr;cdr-d
22002,Coquet at Bygate,59.5,386941,608343,55.3689,-2.20759,Coquet,Bygate,213.0,EA-NE,22002,22,01/01/1957,31/12/1980,MIS,47.0,47.0,6.0,True,True,False,True,False,False,False,False,False,False,False,False,False,N,01/10/1957,30/06/1980,1.212,0.105,09/09/1959,16/10/1959,24.18,02/03/1979,02/03/1979,0.206,0.464,0.736,2.517,3.823,0.47,8309.0,8186.0,98.52,01/01/1948,31/12/1980,25.84,221.3,321.6,411.5,490.7,617.9,1071.0,1020.0,0.0431,0.0001,0.719,0.2378,,0.0434,0.0008,0.5265,0.4292,0.0001,,,1.0121,0.0017,,0.1946,0.0532,0.46,0.413,1.0,205.3,51.12,36.0,48.7,9.8,15.93,8.67,406.0,120.0,0.18,221.3,60.01,0.11,0.755,0.0077,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
22003,Usway Burn at Shillmoor,21.4,388665,607716,55.36331,-2.18036,Usway Burn,Shillmoor,207.0,EA-NE,22003,22,01/01/1952,,TP,,,22.0,True,True,False,True,False,False,False,True,False,False,False,False,False,N,01/10/1957,30/09/2021,0.562,0.037,04/09/1959,06/09/1959,26.88,06/09/2008,06/09/2008,0.08,0.168,0.28,1.245,1.961,0.38,23376.0,16233.0,69.443,01/05/1951,,19.263,199.8,323.4,450.3,551.5,774.5,1052.0,1056.0,0.3175,0.0013,0.2811,0.4,,0.3727,,0.2831,0.3433,0.0009,,,1.0009,,,0.521,,0.45,0.302,1.0,205.2,56.92,40.5,54.5,9.8,16.27,9.32,444.0,191.0,0.23,199.8,21.88,0.084,0.933,0.0062,0.0002,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
22006,Blyth at Hartford Bridge,269.4,424293,580003,55.11383,-1.6207,Blyth,Hartford Bridge,24.6,EA-NE,22006,22,01/01/1966,,FVVA,190.0,36.0,36.0,True,True,True,True,False,False,False,True,False,False,True,False,False,PE,01/10/1966,30/09/2021,2.151,0.051,23/08/1976,23/08/1976,138.0,06/09/2008,06/09/2008,0.134,0.351,0.802,5.1,8.35,0.36,20089.0,19966.0,99.388,01/01/1960,,52.773,24.0,57.8,110.5,185.4,265.2,725.0,696.0,0.0699,0.4741,0.4185,0.0064,0.0278,0.0645,0.4427,0.4428,0.0145,0.0343,,0.7238,,0.2762,0.058,0.0142,0.8222,0.42,0.333,0.99,31.9,38.61,33.2,42.8,9.4,44.77,23.1,115.0,94.0,0.25,24.0,273.67,0.838,0.936,0.1148,0.01,0.738,0.889,0.0095,0.802,0.842,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
22008,Alwin at Clennell,27.7,392500,606300,55.35066,-2.11982,Alwin,Clennell,156.4,EA-NE,,22,01/01/1969,06/04/1983,FV,,,22.5,True,False,False,False,False,False,False,False,False,False,False,False,False,N,01/10/1969,06/04/1983,0.573,0.0,19/05/1978,28/05/1978,30.63,02/03/1979,02/03/1979,0.078,0.188,0.323,1.262,1.89,0.49,4936.0,4936.0,100.0,,,,158.3,267.1,395.0,519.4,614.9,999.0,1003.0,0.5679,0.0024,0.2978,0.1274,0.0006,0.5615,0.0033,0.281,0.1504,0.0037,,,0.9863,0.0137,,0.2242,0.065,0.45,0.382,1.0,244.6,55.04,35.6,46.1,9.3,11.28,6.82,392.0,176.0,0.27,158.3,27.3,0.125,0.404,0.0101,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d
23002,Derwent at Eddys Bridge,118.0,404107,550791,54.8519,-1.93756,Derwent,Eddys Bridge,181.0,EA-NE,23002,23,01/01/1954,,FLB,,126.0,7.3,True,True,True,True,False,False,False,True,False,False,False,False,False,S,01/10/1954,30/09/2021,0.97,0.083,15/10/1989,15/10/1989,107.0,06/09/2008,06/09/2008,0.32,0.42,0.466,1.892,3.37,0.56,24472.0,24425.0,99.808,01/10/1954,01/10/1965,48.41,182.1,241.5,359.4,492.5,563.2,960.0,943.0,0.1063,0.0118,0.427,0.4175,0.0016,0.0616,0.0242,0.3331,0.5487,0.0039,,0.9003,,0.0997,,0.1958,0.1062,0.59,0.316,0.996,96.9,48.18,41.2,52.1,10.4,23.06,11.34,363.0,49.0,0.28,182.2,118.11,0.234,0.863,0.0203,0.0003,,,0.0007,,,gdf;ndf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
23010,Tarset Burn at Greenhaugh,96.0,378922,587885,55.1848,-2.33256,Tarset Burn,Greenhaugh,136.0,EA-NE,23010,23,01/01/1970,31/12/1980,VA,74.0,,15.9,True,True,False,True,False,False,False,False,False,False,False,False,False,N,01/07/1970,30/06/1980,1.75,0.097,12/08/1975,12/08/1975,32.71,27/02/1979,27/02/1979,0.141,0.368,0.713,4.22,6.724,0.27,3653.0,3653.0,100.0,18/06/1970,30/06/1980,63.975,136.9,209.4,298.5,400.5,506.0,1063.0,993.0,0.3118,0.0216,0.3989,0.2633,0.0038,0.3072,0.0025,0.2971,0.3922,0.0009,,1.0,,,,0.1591,0.5921,0.56,0.305,1.0,85.2,52.58,34.2,45.0,9.7,18.45,9.61,301.0,149.0,0.25,136.9,95.51,0.349,0.849,0.0291,0.0001,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
23013,West Allen at Hindley Wrae,75.1,379078,558271,54.91869,-2.32793,West Allen,Hindley Wrae,155.1,EA-NE,23013,23,01/01/1971,31/12/1980,VA,,,22.4,True,True,False,True,False,False,False,False,False,False,False,False,False,N,01/06/1971,31/12/1980,1.635,0.022,30/05/1980,04/06/1980,37.77,02/03/1979,02/03/1979,0.06,0.323,0.709,4.089,6.382,0.27,3502.0,3502.0,100.0,11/05/1971,17/07/1983,53.825,156.1,257.9,410.3,522.2,673.0,1259.0,1156.0,0.0581,0.0021,0.666,0.263,0.0025,0.0503,0.0013,0.4285,0.5183,0.0013,,1.0,,,,0.3729,0.3113,0.63,0.28,0.998,119.4,51.63,39.2,54.2,10.3,18.05,9.63,402.0,36.0,0.27,156.4,78.56,0.292,0.754,0.0224,0.0003,,,0.0004,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
23014,North Tyne at Kielder temporary,27.0,363100,593500,55.23432,-2.58176,North Tyne,Kielder temporary,187.0,EA-NE,,23,01/01/1960,31/10/1974,VA,,,25.0,True,False,False,False,False,False,False,False,False,False,False,False,False,,01/10/1960,31/10/1974,0.815,0.032,07/10/1973,07/10/1973,19.47,23/03/1968,23/03/1968,0.104,0.251,0.404,1.855,2.913,0.35,5144.0,5143.0,99.981,,,,190.0,225.5,340.5,474.7,602.7,1395.0,1288.0,0.484,0.0303,0.199,0.281,0.0056,0.7077,0.0111,0.0725,0.2067,0.002,0.1785,0.5179,,0.276,,0.3056,0.3155,0.62,0.282,1.0,130.7,51.76,39.1,50.6,10.7,10.08,5.76,343.0,86.0,0.06,190.0,26.82,0.333,0.73,0.0295,0.0,,,0.0012,,,gdf;gmf;cmr;cdr;cdr-d
24002,Gaunless at Bishop Auckland,93.0,421400,530700,54.67092,-1.6697,Gaunless,Bishop Auckland,64.8,EA-NE,24002,24,01/10/1958,01/06/2004,C,63.0,65.0,39.0,True,False,False,False,False,False,False,False,False,False,False,False,False,I,01/10/1958,01/06/2004,0.93,0.032,10/03/1974,10/03/1974,24.3,06/11/2000,06/11/2000,0.158,0.348,0.532,1.93,3.03,0.5,16681.0,11764.0,70.523,,,,64.0,107.0,172.8,301.9,454.5,789.0,729.0,0.0535,0.2885,0.5108,0.0373,0.096,0.0486,0.2748,0.5774,0.0285,0.0707,0.0383,0.0227,,0.9391,,0.0081,0.8216,0.42,0.37,0.999,61.0,38.06,30.8,39.6,10.0,33.3,16.08,189.0,102.0,0.19,64.0,92.05,0.42,0.792,0.0482,0.0352,0.673,0.5,0.048,0.79,0.511,gdf;gmf;cmr;cdr;cdr-d
24004,Bedburn Beck at Bedburn,74.9,411799,532192,54.68464,-1.81851,Bedburn Beck,Bedburn,109.0,EA-NE,24004,24,01/01/1959,,CC,,70.0,13.6,True,True,True,True,False,False,True,True,True,True,False,False,True,N,01/10/1959,30/09/2021,1.23,0.063,22/08/1995,23/08/1995,34.3,17/07/2009,17/07/2009,0.149,0.36,0.676,2.78,4.13,0.46,22646.0,22582.0,99.717,01/01/1959,,27.263,109.9,194.8,322.2,432.1,532.6,948.0,895.0,0.2527,0.0271,0.3096,0.3985,0.0016,0.2794,0.0165,0.2729,0.4299,0.0009,,0.8205,,0.1795,,0.0753,0.1641,0.59,0.362,0.999,109.0,43.76,34.8,45.1,10.0,17.31,9.84,316.0,95.0,0.33,110.3,74.12,0.138,0.728,0.0105,0.0007,,,0.0006,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
24006,Rookhope Burn at Eastgate,36.5,395283,539084,54.74669,-2.0748,Rookhope Burn,Eastgate,241.0,EA-NE,24006,24,01/01/1957,31/12/1980,CC,,45.0,18.1,True,True,True,True,False,False,False,False,False,False,False,False,False,E,01/10/1957,30/06/1980,0.777,0.006,03/06/1959,03/06/1959,22.74,02/03/1979,02/03/1979,0.074,0.217,0.396,1.751,2.742,0.35,8309.0,8309.0,100.0,01/10/1960,04/02/2002,24.62,241.2,346.3,456.5,552.6,612.4,1217.0,1126.0,0.0207,,0.7205,0.2579,0.0002,0.0116,0.0006,0.4127,0.5737,0.0013,,1.0,,,,0.2499,0.1006,0.59,0.293,0.994,119.4,52.02,39.8,50.8,10.2,14.56,7.19,451.0,116.0,0.19,241.2,36.6,0.496,0.938,0.0177,0.0026,,,0.0001,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
